Date,Open,High,Low,Close  
2015-09-25 00:00:00-04:00,21.949.138,22.042.368,21.076.766,21.236.589
2015-09-28 00:00:00-04:00,21.110.058,21.176.652,20.404.170,20.524.038
2015-09-29 00:00:00-04:00,20.450.783,20.936.914,20.417.487,20.657.223
2015-09-30 00:00:00-04:00,20.943.575,21.023.487,20.683.861,20.916.937
2015-01-10 00:00:00-04:00,20.843.688,21.223.269,20.710.501,21.203.291
2015-02-10 00:00:00-04:00,21.289.862,22.049.025,20.976.874,22.029.047
2015-05-10 00:00:00-04:00,22.275.438,22.568.449,21.975.768,22.295.416
2015-06-10 00:00:00-04:00,22.242.140,22.375.326,21.589.526,21.835.922
2015-07-10 00:00:00-04:00,22.042.365,22.295.419,21.542.916,22.168.892
2015-08-10 00:00:00-04:00,21.909.175,22.135.593,21.669.441,22.035.704
2015-09-10 00:00:00-04:00,22.015.731,22.362.016,21.922.500,22.135.599
2015-12-10 00:00:00-04:00,22.128.933,22.268.780,21.909.176,22.122.274
2015-10-13 00:00:00-04:00,22.095.638,22.401.968,21.855.902,21.962.452
2015-10-14 00:00:00-04:00,22.002.409,22.355.354,21.935.817,22.002.409
2015-10-15 00:00:00-04:00,21.929.154,22.734.933,21.929.154,22.694.977
2015-10-16 00:00:00-04:00,22.874.776,22.934.709,22.641.698,22.914.732
2015-10-19 00:00:00-04:00,22.914.733,23.001.302,22.701.633,22.974.667
2015-10-20 00:00:00-04:00,23.074.557,23.101.193,22.481.878,22.641.701
2015-10-21 00:00:00-04:00,22.754.907,22.868.118,21.995.745,22.282.097
2015-10-22 00:00:00-04:00,22.362.011,22.401.968,21.902.518,22.195.528
2015-10-23 00:00:00-04:00,22.282.101,22.874.781,22.128.935,22.675.001
2015-10-26 00:00:00-04:00,22.641.702,22.888.097,22.528.494,22.748.251
2015-10-27 00:00:00-04:00,23.314.300,23.607.311,23.074.564,23.300.980
2015-10-28 00:00:00-04:00,23.460.806,24.020.189,23.320.960,23.607.311
2015-10-29 00:00:00-04:00,22.808.184,23.906.974,22.748.250,23.154.469
2015-10-30 00:00:00-04:00,23.154.465,23.241.037,22.461.898,22.521.832
2015-02-11 00:00:00-05:00,22.754.911,23.474.120,22.741.594,23.347.591
2015-03-11 00:00:00-05:00,23.300.982,23.334.280,23.074.567,23.287.664
2015-04-11 00:00:00-05:00,23.442.055,23.475.619,22.884.868,22.918.434
2015-05-11 00:00:00-05:00,22.978.854,23.019.133,22.817.741,22.925.150
2015-06-11 00:00:00-05:00,22.770.751,22.858.022,22.381.394,22.777.464
2015-09-11 00:00:00-05:00,22.683.484,22.730.476,22.414.962,22.589.502
2015-10-11 00:00:00-05:00,22.710.335,22.804.318,22.562.647,22.683.481
2015-11-11 00:00:00-05:00,22.770.748,22.965.427,22.589.495,22.649.914
2015-12-11 00:00:00-05:00,22.562.643,22.623.060,22.388.102,22.414.955
2015-11-13 00:00:00-05:00,22.381.392,22.609.635,22.247.130,22.334.400
2015-11-16 00:00:00-05:00,22.347.826,22.428.383,22.052.451,22.260.557
2015-11-17 00:00:00-05:00,22.287.408,22.461.949,22.065.878,22.065.878
2015-11-18 00:00:00-05:00,22.206.856,22.441.814,22.106.160,22.361.258
2015-11-19 00:00:00-05:00,22.012.174,22.133.008,21.448.275,21.676.519
2015-11-20 00:00:00-05:00,21.871.202,21.877.914,21.535.548,21.602.678
2015-11-23 00:00:00-05:00,21.092.481,21.273.734,20.803.818,21.032.063
2015-11-24 00:00:00-05:00,21.065.628,21.582.534,20.958.218,21.461.699
2015-11-25 00:00:00-05:00,21.723.511,22.314.262,21.622.815,22.065.878
2015-11-27 00:00:00-05:00,22.099.440,22.153.144,21.931.613,22.012.171
2015-11-30 00:00:00-05:00,22.092.730,22.092.730,21.837.634,21.998.747
2015-01-12 00:00:00-05:00,22.153.146,22.643.202,22.018.885,22.569.357
2015-02-12 00:00:00-05:00,22.602.927,22.710.337,22.012.177,22.086.020
2015-03-12 00:00:00-05:00,22.099.441,22.153.145,21.723.509,21.743.649
2015-04-12 00:00:00-05:00,21.810.780,22.079.304,21.757.076,22.018.887
2015-07-12 00:00:00-05:00,21.978.610,22.072.594,21.783.931,21.924.906
2015-08-12 00:00:00-05:00,21.716.796,21.978.605,21.676.517,21.837.631
2015-09-12 00:00:00-05:00,21.763.789,21.918.191,21.562.397,21.676.519
2015-10-12 00:00:00-05:00,21.770.501,21.965.180,21.642.952,21.723.509
2015-11-12 00:00:00-05:00,21.555.690,21.636.248,21.461.707,21.522.125
2015-12-14 00:00:00-05:00,21.475.130,21.622.818,21.374.434,21.602.678
2015-12-15 00:00:00-05:00,21.898.051,22.032.312,21.595.963,21.656.380
2015-12-16 00:00:00-05:00,21.770.501,21.931.614,21.475.125,21.871.197
2015-12-17 00:00:00-05:00,21.857.775,21.931.617,21.683.233,21.703.373
2015-12-18 00:00:00-05:00,21.649.668,21.783.929,21.448.276,21.475.128
2015-12-21 00:00:00-05:00,21.595.955,21.790.634,21.488.546,21.790.634
2015-12-22 00:00:00-05:00,21.898.050,21.898.050,21.723.510,21.830.919
2015-12-23 00:00:00-05:00,21.871.198,21.978.607,21.837.633,21.857.773
2015-12-24 00:00:00-05:00,21.817.492,21.965.180,21.817.492,21.898.048
2015-12-28 00:00:00-05:00,21.884.630,21.918.196,21.730.229,21.763.794
2015-12-29 00:00:00-05:00,21.864.489,22.092.734,21.837.638,22.039.030
2015-12-30 00:00:00-05:00,21.978.606,22.079.302,21.918.189,21.985.319
2015-12-31 00:00:00-05:00,21.797.354,21.871.198,21.663.091,21.669.806
2016-04-01 00:00:00-05:00,21.381.140,21.501.975,21.193.174,21.448.271
2016-05-01 00:00:00-05:00,21.602.678,21.642.957,21.434.852,21.602.678
2016-06-01 00:00:00-05:00,21.300.586,21.414.709,21.092.482,21.220.030
2016-07-01 00:00:00-05:00,20.917.937,21.354.288,20.904.512,21.079.052
2016-08-01 00:00:00-05:00,21.179.753,21.233.457,20.756.829,20.810.534
2016-11-01 00:00:00-05:00,20.911.229,20.944.796,20.568.863,20.857.525
2016-12-01 00:00:00-05:00,21.065.631,21.146.188,20.622.568,20.810.534
2016-01-13 00:00:00-05:00,20.870.954,20.998.502,20.320.482,20.387.611
2016-01-14 00:00:00-05:00,20.401.030,21.092.477,20.401.030,20.884.371
2016-01-15 00:00:00-05:00,20.286.912,20.689.697,20.273.486,20.682.983
2016-01-19 00:00:00-05:00,20.891.091,20.964.934,20.360.757,20.602.428
2016-01-20 00:00:00-05:00,20.280.199,20.857.523,20.179.503,20.582.287
2016-01-21 00:00:00-05:00,20.548.717,20.743.397,20.481.586,20.528.578
2016-01-22 00:00:00-05:00,20.810.539,20.978.367,20.589.009,20.615.860
2016-01-25 00:00:00-05:00,20.696.406,20.750.110,20.421.170,20.474.874
2016-01-26 00:00:00-05:00,20.495.014,20.642.703,20.367.467,20.588.999
2016-01-27 00:00:00-05:00,20.615.854,20.817.246,20.354.045,20.488.306
2016-01-28 00:00:00-05:00,20.609.142,20.615.855,19.863.991,20.273.489
2016-01-29 00:00:00-05:00,20.394.323,20.468.168,20.085.522,20.468.168
2016-01-02 00:00:00-05:00,20.367.466,20.407.744,20.011.673,20.253.344
2016-02-02 00:00:00-05:00,20.253.349,20.367.472,19.837.138,20.233.210
2016-03-02 00:00:00-05:00,20.280.675,20.389.164,19.758.571,20.117.941
2016-04-02 00:00:00-05:00,19.995.888,20.063.693,19.487.344,19.663.639
2016-05-02 00:00:00-05:00,19.677.205,19.948.426,19.555.154,19.683.985
2016-08-02 00:00:00-05:00,19.446.659,19.650.076,19.155.095,19.365.292
2016-09-02 00:00:00-05:00,19.304.272,19.799.253,19.216.125,19.731.447
2016-10-02 00:00:00-05:00,19.887.398,20.273.890,19.873.837,19.995.888
2016-11-02 00:00:00-05:00,19.670.425,19.894.182,19.589.057,19.751.791
2016-12-02 00:00:00-05:00,19.833.153,19.921.301,19.650.078,19.907.740
2016-02-16 00:00:00-05:00,20.036.569,20.233.206,19.968.763,20.212.864
2016-02-17 00:00:00-05:00,20.341.703,20.389.167,20.063.700,20.090.822
2016-02-18 00:00:00-05:00,20.219.646,20.368.820,19.975.547,20.036.572
2016-02-19 00:00:00-05:00,20.070.473,20.104.376,19.785.689,19.995.888
2016-02-22 00:00:00-05:00,20.172.186,20.389.164,20.104.381,20.375.603
2016-02-23 00:00:00-05:00,20.382.379,20.599.357,20.307.793,20.314.573
2016-02-24 00:00:00-05:00,20.212.865,20.395.940,20.016.228,20.355.257
2016-02-25 00:00:00-05:00,20.409.500,20.809.553,20.355.255,20.741.747
2016-02-26 00:00:00-05:00,20.870.580,20.951.947,20.355.257,20.497.648
2016-02-29 00:00:00-05:00,20.402.726,20.463.750,20.050.136,20.117.941
2016-01-03 00:00:00-05:00,20.199.313,20.402.730,20.084.043,20.368.828
2016-02-03 00:00:00-05:00,20.416.285,20.450.189,20.172.184,20.328.138
2016-03-03 00:00:00-05:00,20.260.325,20.341.692,20.056.909,20.267.107
2016-04-03 00:00:00-05:00,20.239.985,20.301.010,20.023.007,20.145.058
2016-07-03 00:00:00-05:00,20.036.570,20.212.865,19.880.618,20.199.305
2016-08-03 00:00:00-05:00,20.172.181,20.172.181,19.907.740,19.907.740
2016-09-03 00:00:00-05:00,20.151.837,20.239.984,19.948.419,20.165.398
2016-10-03 00:00:00-05:00,20.273.897,20.287.459,20.023.017,20.063.700
2016-11-03 00:00:00-05:00,20.192.522,20.680.723,20.158.619,20.680.723
2016-03-14 00:00:00-04:00,20.524.770,20.572.234,20.307.792,20.409.500
2016-03-15 00:00:00-04:00,20.260.328,20.294.230,19.867.055,20.029.789
2016-03-16 00:00:00-04:00,20.016.227,20.016.227,19.575.491,19.690.760
2016-03-17 00:00:00-04:00,19.745.012,20.056.918,19.487.350,19.894.184
2016-03-18 00:00:00-04:00,20.002.671,20.104.379,19.778.912,19.968.767
2016-03-21 00:00:00-04:00,19.968.767,20.423.066,19.961.986,20.389.162
2016-03-22 00:00:00-04:00,20.362.042,20.721.412,20.267.115,20.599.361
2016-03-23 00:00:00-04:00,20.633.261,20.755.311,20.409.502,20.470.528
2016-03-24 00:00:00-04:00,20.423.064,20.531.553,20.260.330,20.395.941
2016-03-28 00:00:00-04:00,20.402.724,20.490.871,20.165.404,20.192.526
2016-03-29 00:00:00-04:00,20.219.650,20.470.532,20.145.065,20.375.603
2016-03-30 00:00:00-04:00,20.443.406,20.484.090,20.348.480,20.389.162
2016-03-31 00:00:00-04:00,20.382.379,20.456.965,20.009.447,20.097.595
2016-01-04 00:00:00-04:00,19.961.993,20.456.975,19.941.652,20.368.828
2016-04-04 00:00:00-04:00,20.402.723,20.850.241,20.382.381,20.829.899
2016-05-04 00:00:00-04:00,21.162.147,21.528.298,20.734.971,21.263.855
2016-06-04 00:00:00-04:00,21.385.907,22.375.870,21.379.127,22.328.405
2016-07-04 00:00:00-04:00,22.070.741,22.430.110,22.036.838,22.213.133
2016-08-04 00:00:00-04:00,22.260.597,22.308.060,21.887.666,22.036.839
2016-11-04 00:00:00-04:00,22.050.400,22.084.302,21.609.664,21.623.224
2016-12-04 00:00:00-04:00,21.630.004,21.792.737,21.562.198,21.670.687
2016-04-13 00:00:00-04:00,21.670.691,22.111.429,21.670.691,22.063.965
2016-04-14 00:00:00-04:00,22.023.282,22.226.698,21.921.573,22.138.552
2016-04-15 00:00:00-04:00,22.138.547,22.226.694,21.901.226,22.036.839
2016-04-18 00:00:00-04:00,22.036.837,22.280.938,21.894.445,22.111.423
2016-04-19 00:00:00-04:00,22.240.256,22.511.478,22.199.573,22.301.281
2016-04-20 00:00:00-04:00,22.274.161,22.647.092,22.274.161,22.531.822
2016-04-21 00:00:00-04:00,22.416.551,22.701.334,22.402.989,22.538.601
2016-04-22 00:00:00-04:00,22.545.381,22.714.896,22.423.331,22.558.943
2016-04-25 00:00:00-04:00,22.464.019,22.558.947,22.375.870,22.518.263
2016-04-26 00:00:00-04:00,22.511.476,22.599.624,22.321.620,22.409.767
2016-04-27 00:00:00-04:00,22.362.309,22.518.262,22.308.064,22.375.870
2016-04-28 00:00:00-04:00,22.355.523,22.497.915,22.206.350,22.314.840
2016-04-29 00:00:00-04:00,22.287.718,22.341.963,21.989.373,22.179.230
2016-02-05 00:00:00-04:00,22.077.524,22.375.868,22.036.840,22.240.257
2016-03-05 00:00:00-04:00,22.816.603,23.033.582,22.545.381,22.850.506
2016-04-05 00:00:00-04:00,22.830.164,22.986.118,22.599.625,22.647.089
2016-05-05 00:00:00-04:00,22.626.746,22.870.848,22.579.281,22.762.358
2016-06-05 00:00:00-04:00,22.633.526,22.775.919,22.511.476,22.769.138
2016-09-05 00:00:00-04:00,22.742.019,23.026.803,22.728.457,22.931.875
2016-10-05 00:00:00-04:00,22.938.655,22.965.776,22.701.335,22.918.312
2016-11-05 00:00:00-04:00,22.890.946,22.959.357,22.678.865,22.685.707
2016-12-05 00:00:00-04:00,22.726.755,22.767.803,22.521.516,22.706.232
2016-05-13 00:00:00-04:00,22.802.009,22.884.104,22.672.025,22.706.232
2016-05-16 00:00:00-04:00,22.528.356,22.870.421,22.446.261,22.836.214
2016-05-17 00:00:00-04:00,22.760.967,22.808.856,22.521.521,22.596.775
2016-05-18 00:00:00-04:00,22.583.087,22.836.213,22.555.720,22.692.547
2016-05-19 00:00:00-04:00,22.685.707,22.870.421,22.548.880,22.836.214
2016-05-20 00:00:00-04:00,22.904.631,23.191.966,22.884.107,23.082.506
2016-05-23 00:00:00-04:00,23.144.074,23.198.804,23.020.931,23.034.613
2016-05-24 00:00:00-04:00,23.048.296,23.383.520,23.048.296,23.328.787
2016-05-25 00:00:00-04:00,23.342.473,23.534.027,23.308.266,23.499.823
2016-05-26 00:00:00-04:00,23.438.251,23.705.060,23.438.251,23.554.552
2016-05-27 00:00:00-04:00,23.520.339,23.773.467,23.520.339,23.677.689
2016-05-31 00:00:00-04:00,23.718.741,23.773.471,23.520.343,23.739.264
2016-01-06 00:00:00-04:00,23.739.268,23.903.461,23.684.538,23.773.476
2016-02-06 00:00:00-04:00,23.732.423,23.937.662,23.616.122,23.855.568
2016-03-06 00:00:00-04:00,23.855.569,23.862.409,23.568.234,23.732.424
2016-06-06 00:00:00-04:00,23.739.269,23.937.666,23.684.538,23.896.618
2016-07-06 00:00:00-04:00,23.835.043,23.937.662,23.773.472,23.835.043
2016-08-06 00:00:00-04:00,23.787.151,24.170.264,23.718.739,24.115.534
2016-09-06 00:00:00-04:00,23.978.711,24.286.569,23.965.029,24.156.586
2016-10-06 00:00:00-04:00,24.019.762,24.211.319,23.958.191,24.142.904
2016-06-13 00:00:00-04:00,23.958.189,24.047.126,23.739.266,23.766.632
2016-06-14 00:00:00-04:00,23.670.855,23.965.030,23.657.173,23.937.664
2016-06-15 00:00:00-04:00,23.951.345,24.074.487,23.705.058,23.800.837
2016-06-16 00:00:00-04:00,23.725.586,23.800.842,23.547.714,23.773.476
2016-06-17 00:00:00-04:00,23.793.990,23.814.515,23.301.419,23.410.879
2016-06-20 00:00:00-04:00,23.588.753,23.739.262,23.383.518,23.602.438
2016-06-21 00:00:00-04:00,23.609.285,23.862.413,23.609.285,23.773.476
2016-06-22 00:00:00-04:00,23.766.634,23.910.302,23.540.873,23.581.919
2016-06-23 00:00:00-04:00,23.739.262,23.766.628,23.465.612,23.664.009
2016-06-24 00:00:00-04:00,23.123.549,23.568.233,23.082.504,23.239.853
2016-06-27 00:00:00-04:00,23.123.552,23.246.697,22.938.838,23.123.552
2016-06-28 00:00:00-04:00,23.363.000,23.581.920,23.205.651,23.561.398
2016-06-29 00:00:00-04:00,23.684.531,24.047.122,23.650.327,23.951.344
2016-06-30 00:00:00-04:00,24.040.282,24.129.219,23.903.458,24.088.171
2016-01-07 00:00:00-04:00,24.047.131,24.389.193,24.026.605,24.334.463
2016-05-07 00:00:00-04:00,24.313.935,24.573.903,24.252.364,24.498.648
2016-06-07 00:00:00-04:00,24.505.489,24.560.219,24.204.472,24.532.852
2016-07-07 00:00:00-04:00,24.484.967,24.580.745,24.327.617,24.471.285
2016-08-07 00:00:00-04:00,24.546.538,24.758.618,24.423.396,24.710.732
2016-11-07 00:00:00-04:00,24.676.521,24.868.077,24.649.154,24.731.251
2016-12-07 00:00:00-04:00,24.731.251,24.833.870,24.649.154,24.792.822
2016-07-13 00:00:00-04:00,24.820.191,24.922.810,24.772.302,24.840.714
2016-07-14 00:00:00-04:00,24.963.859,25.285.398,24.799.666,25.258.032
2016-07-15 00:00:00-04:00,25.292.243,25.442.752,25.059.641,25.155.416
2016-07-18 00:00:00-04:00,25.100.676,25.305.914,25.004.897,25.066.471
2016-07-19 00:00:00-04:00,25.086.994,25.223.820,25.004.897,25.066.471
2016-07-20 00:00:00-04:00,25.244.350,25.264.875,25.093.842,25.093.842
2016-07-21 00:00:00-04:00,25.087.004,25.189.623,24.984.385,25.114.370
2016-07-22 00:00:00-04:00,25.175.938,25.203.302,25.093.841,25.134.890
2016-07-25 00:00:00-04:00,25.175.938,25.203.302,24.977.540,25.162.256
2016-07-26 00:00:00-04:00,25.196.461,25.223.827,25.073.319,25.196.461
2016-07-27 00:00:00-04:00,25.141.725,25.258.026,25.073.313,25.210.136
2016-07-28 00:00:00-04:00,25.230.664,25.251.186,24.970.695,25.086.996
2016-07-29 00:00:00-04:00,25.093.845,25.278.561,25.073.322,25.237.513
2016-01-08 00:00:00-04:00,25.326.451,25.579.579,25.299.085,25.524.849
2016-02-08 00:00:00-04:00,25.148.567,25.189.615,24.717.567,24.895.439
2016-03-08 00:00:00-04:00,24.771.279,24.798.870,24.184.934,24.343.592
2016-04-08 00:00:00-04:00,24.488.452,24.502.251,24.247.019,24.247.019
2016-05-08 00:00:00-04:00,24.391.877,24.509.147,24.295.305,24.447.062
2016-08-08 00:00:00-04:00,24.336.699,24.336.699,23.943.506,24.095.263
2016-09-08 00:00:00-04:00,24.136.648,24.350.493,24.074.565,24.198.730
2016-10-08 00:00:00-04:00,24.260.809,24.267.707,24.081.456,24.233.215
2016-11-08 00:00:00-04:00,24.233.220,24.336.693,24.212.527,24.247.019
2016-12-08 00:00:00-04:00,24.198.728,24.219.424,23.971.090,24.129.747
2016-08-15 00:00:00-04:00,24.178.036,24.260.815,24.095.257,24.219.425
2016-08-16 00:00:00-04:00,24.102.156,24.198.728,23.984.886,23.998.684
2016-08-17 00:00:00-04:00,23.971.096,24.247.024,23.971.096,24.240.124
2016-08-18 00:00:00-04:00,24.240.125,24.391.884,24.136.652,24.274.616
2016-08-19 00:00:00-04:00,24.184.932,24.226.322,24.026.275,24.129.747
2016-08-22 00:00:00-04:00,24.005.583,24.336.694,23.977.989,24.033.175
2016-08-23 00:00:00-04:00,24.143.543,24.329.791,24.081.457,24.205.626
2016-08-24 00:00:00-04:00,24.302.206,24.405.679,23.977.991,24.019.381
2016-08-25 00:00:00-04:00,23.977.990,24.274.612,23.909.010,23.984.888
2016-08-26 00:00:00-04:00,24.005.585,24.212.530,23.909.010,24.019.381
2016-08-29 00:00:00-04:00,24.102.157,24.260.815,24.019.378,24.219.425
2016-08-30 00:00:00-04:00,24.219.427,24.267.715,24.040.074,24.060.770
2016-08-31 00:00:00-04:00,24.046.970,24.102.155,23.874.515,24.005.581
2016-01-09 00:00:00-04:00,23.957.294,24.102.155,23.874.515,23.922.802
2016-02-09 00:00:00-04:00,23.991.786,24.033.175,23.874.518,23.984.888
2016-06-09 00:00:00-04:00,24.060.769,24.136.648,23.971.093,23.984.888
2016-07-09 00:00:00-04:00,23.950.398,24.067.666,23.922.804,24.033.175
2016-08-09 00:00:00-04:00,23.943.494,24.012.475,23.881.408,23.950.392
2016-09-09 00:00:00-04:00,23.833.128,23.860.722,23.515.813,23.522.711
2016-12-09 00:00:00-04:00,23.453.728,23.957.294,23.412.339,23.902.109
2016-09-13 00:00:00-04:00,23.757.246,23.757.246,23.350.255,23.481.321
2016-09-14 00:00:00-04:00,23.536.510,23.695.168,23.357.157,23.412.342
2016-09-15 00:00:00-04:00,23.377.852,23.681.368,23.143.313,23.550.304
2016-09-16 00:00:00-04:00,23.584.798,23.605.491,23.336.464,23.412.342
2016-09-19 00:00:00-04:00,23.446.835,23.474.428,23.170.908,23.212.297
2016-09-20 00:00:00-04:00,23.343.360,23.412.340,23.177.803,23.322.666
2016-09-21 00:00:00-04:00,23.384.748,23.681.366,23.274.378,23.646.877
2016-09-22 00:00:00-04:00,23.681.365,23.750.348,23.502.014,23.557.199
2016-09-23 00:00:00-04:00,23.564.100,23.708.962,23.460.628,23.633.083
2016-09-26 00:00:00-04:00,23.398.542,23.460.625,23.053.635,23.205.395
2016-09-27 00:00:00-04:00,23.301.972,23.370.956,23.095.028,23.336.464
2016-09-28 00:00:00-04:00,23.350.258,23.453.730,23.239.888,23.446.833
2016-09-29 00:00:00-04:00,23.412.340,23.502.017,22.970.858,22.984.655
2016-09-30 00:00:00-04:00,23.067.432,23.467.524,23.039.839,23.364.052
2016-03-10 00:00:00-04:00,23.267.483,23.267.483,23.026.046,23.232.990
2016-04-10 00:00:00-04:00,23.184.702,23.391.647,23.115.720,23.260.582
2016-05-10 00:00:00-04:00,23.267.479,23.439.932,23.232.986,23.384.747
2016-06-10 00:00:00-04:00,23.301.973,23.315.768,23.088.130,23.212.297
2016-07-10 00:00:00-04:00,23.246.788,23.453.732,23.053.640,23.150.213
2016-10-10 00:00:00-04:00,23.212.293,23.343.357,23.157.107,23.184.700
2016-11-10 00:00:00-04:00,23.150.216,23.157.115,22.722.531,22.853.596
2016-12-10 00:00:00-04:00,22.860.486,22.929.468,22.722.523,22.812.199
2016-10-13 00:00:00-04:00,22.467.290,22.694.929,22.432.800,22.598.356
2016-10-14 00:00:00-04:00,22.577.666,22.694.934,22.529.379,22.529.379
2016-10-17 00:00:00-04:00,22.474.191,22.563.868,22.405.209,22.419.006
2016-10-18 00:00:00-04:00,22.584.562,22.674.239,22.494.887,22.550.072
2016-10-19 00:00:00-04:00,22.591.460,22.660.442,22.412.108,22.487.988
2016-10-20 00:00:00-04:00,22.412.106,22.584.561,22.412.106,22.446.598
2016-10-21 00:00:00-04:00,22.363.824,22.384.519,22.198.269,22.198.269
2016-10-24 00:00:00-04:00,22.281.040,22.322.430,22.108.588,22.163.773
2016-10-25 00:00:00-04:00,22.087.896,22.329.331,22.067.201,22.267.248
2016-10-26 00:00:00-04:00,22.267.253,22.487.994,22.177.577,22.350.031
2016-10-27 00:00:00-04:00,22.474.189,22.632.846,22.329.327,22.405.207
2016-10-28 00:00:00-04:00,22.432.804,22.460.398,21.991.322,22.025.814
2016-10-31 00:00:00-04:00,22.101.691,22.101.691,21.805.071,21.874.052
2016-01-11 00:00:00-04:00,21.342.892,21.880.948,21.211.827,21.432.568
2016-02-11 00:00:00-04:00,21.377.385,21.411.876,20.942.801,21.129.051
2016-03-11 00:00:00-04:00,21.177.337,21.177.337,20.577.198,20.618.587
2016-04-11 00:00:00-04:00,20.632.385,20.949.699,20.625.486,20.694.468
2016-07-11 00:00:00-05:00,20.853.122,20.997.984,20.749.650,20.956.594
2016-08-11 00:00:00-05:00,20.991.433,21.214.374,20.872.994,20.900.862
2016-09-11 00:00:00-05:00,22.997.920,23.248.729,21.945.909,22.377.859
2016-10-11 00:00:00-05:00,23.213.894,23.569.209,22.886.446,23.332.333
2016-11-11 00:00:00-05:00,23.144.221,23.227.826,22.426.625,22.705.303
2016-11-14 00:00:00-05:00,22.886.446,22.921.280,22.384.826,22.559.000
2016-11-15 00:00:00-05:00,22.823.745,22.823.745,22.210.652,22.454.496
2016-11-16 00:00:00-05:00,22.433.592,22.524.161,22.245.484,22.266.384
2016-11-17 00:00:00-05:00,22.301.223,22.377.858,22.071.313,22.106.148
2016-11-18 00:00:00-05:00,22.259.422,22.259.422,21.904.107,21.931.974
2016-11-21 00:00:00-05:00,21.952.871,22.078.276,21.938.936,21.994.673
2016-11-22 00:00:00-05:00,22.245.487,22.287.288,21.632.395,21.827.469
2016-11-23 00:00:00-05:00,21.722.962,21.911.070,21.339.779,21.890.169
2016-11-25 00:00:00-05:00,22.015.579,22.113.116,21.980.744,22.078.281
2016-11-28 00:00:00-05:00,22.078.276,22.182.781,21.945.904,21.973.772
2016-11-29 00:00:00-05:00,22.189.745,22.273.348,22.022.539,22.238.514
2016-11-30 00:00:00-05:00,22.280.325,22.552.036,22.120.086,22.391.796
2016-01-12 00:00:00-05:00,22.468.428,22.468.428,21.876.237,21.918.039
2016-02-12 00:00:00-05:00,21.973.772,22.106.144,21.848.367,22.036.474
2016-05-12 00:00:00-05:00,22.113.110,22.134.011,21.869.267,22.008.606
